,verse_title_ISH,book_title_ISH,chapter_number_ISH,verse_number_ISH,scripture_text_ISH,verse_title_BOM,book_title_BOM,chapter_number_BOM,verse_number_BOM,scripture_text_BOM,scripture_cleaned_ISH,scripture_cleaned_BOM,similarity_score,similarity_category,word_count_ISH,word_count_BOM,bible_term_in_ISH,bible_term_in_BOM,Duhms_Class,bible_term_name_ISH,bible_term_name_BOM
230,Isaiah 7:16,Isaiah,7.0,16.0,"For before the child shall know to refuse the evil, and choose the good, the land that thou abhorrest shall be forsaken of both her kings.",2 Nephi 17:16,2 Nephi,17.0,16.0,"For before the child shall know to refuse the evil and choose the good, the land that thou abhorrest shall be forsaken of both her kings.",child shall know refuse evil choose good land thou abhorrest shall forsaken kings,child shall know refuse evil choose good land thou abhorrest shall forsaken kings,1.0,Direct Quote,26,26,False,False,Proto,,
231,Isaiah 7:17,Isaiah,7.0,17.0,"The LORD shall bring upon thee, and upon thy people, and upon thy father's house, days that have not come, from the day that Ephraim departed from Judah; even the king of Assyria.",2 Nephi 17:17,2 Nephi,17.0,17.0,"The Lord shall bring upon thee, and upon thy people, and upon thy father's house, days that have not come from the day that Ephraim departed from Judah, the king of Assyria.",lord shall bring upon thee upon thy people upon thy fathers house days come day ephraim departed judah even king assyria,lord shall bring upon thee upon thy people upon thy fathers house days come day ephraim departed judah king assyria,0.9759000729485332,Direct Quote,33,32,True,True,Proto,lord,lord
232,Isaiah 7:18,Isaiah,7.0,18.0,"And it shall come to pass in that day, that the LORD shall hiss for the fly that is in the uttermost part of the rivers of Egypt, and for the bee that is in the land of Assyria.",2 Nephi 17:18,2 Nephi,17.0,18.0,"And it shall come to pass in that day that the Lord shall hiss for the fly that is in the uttermost part of Egypt, and for the bee that is in the land of Assyria.",shall come pass day lord shall hiss fly uttermost part rivers egypt bee land assyria,shall come pass day lord shall hiss fly uttermost part egypt bee land assyria,0.9660917830792959,Direct Quote,39,36,True,True,Proto,lord,lord
233,Isaiah 7:19,Isaiah,7.0,19.0,"And they shall come, and shall rest all of them in the desolate valleys, and in the holes of the rocks, and upon all thorns, and upon all bushes.",2 Nephi 17:19,2 Nephi,17.0,19.0,"And they shall come, and shall rest all of them in the desolate valleys, and in the holes of the rocks, and upon all thorns, and upon all bushes.",shall come shall rest desolate valleys holes rocks upon thorns upon bushes,shall come shall rest desolate valleys holes rocks upon thorns upon bushes,1.0,Direct Quote,29,29,False,False,Proto,,
234,Isaiah 7:20,Isaiah,7.0,20.0,"In the same day shall the Lord shave with a razor that is hired, namely, by them beyond the river, by the king of Assyria, the head, and the hair of the feet: and it shall also consume the beard.",2 Nephi 17:20,2 Nephi,17.0,20.0,"In the same day shall the Lord shave with a razor that is hired, by them beyond the river, by the king of Assyria, the head, and the hair of the feet; and it shall also consume the beard.",day shall lord shave razor hired namely beyond river king assyria head hair feet shall also consume beard,day shall lord shave razor hired beyond river king assyria head hair feet shall also consume beard,0.9718253158075502,Direct Quote,40,39,True,True,Proto,lord,lord
235,Isaiah 7:21,Isaiah,7.0,21.0,"And it shall come to pass in that day, that a man shall nourish a young cow, and two sheep;",2 Nephi 17:21,2 Nephi,17.0,21.0,"And it shall come to pass in that day, a man shall nourish a young cow and two sheep;",shall come pass day man shall nourish young cow two sheep,shall come pass day man shall nourish young cow two sheep,1.0,Direct Quote,20,19,True,True,Proto,sheep,sheep
236,Isaiah 7:22,Isaiah,7.0,22.0,"And it shall come to pass, for the abundance of milk that they shall give he shall eat butter: for butter and honey shall every one eat that is left in the land.",2 Nephi 17:22,2 Nephi,17.0,22.0,"And it shall come to pass, for the abundance of milk they shall give he shall eat butter; for butter and honey shall every one eat that is left in the land.",shall come pass abundance milk shall give shall eat butter butter honey shall every one eat left land,shall come pass abundance milk shall give shall eat butter butter honey shall every one eat left land,1.0,Direct Quote,33,32,False,False,Proto,,
237,Isaiah 7:23,Isaiah,7.0,23.0,"And it shall come to pass in that day, that every place shall be, where there were a thousand vines at a thousand silverlings, it shall even be for briers and thorns.",2 Nephi 15:6,2 Nephi,15.0,6.0,And I will lay it waste; it shall not be pruned nor digged; but there shall come up briers and thorns; I will also command the clouds that they rain no rain upon it.,shall come pass day every place shall thousand vines thousand silverlings shall even briers thorns,lay waste shall pruned digged shall come briers thorns also command clouds rain rain upon,0.3333333333333333,Shared Language,32,34,True,True,Proto,vine,cloud
238,Isaiah 7:23,Isaiah,7.0,23.0,"And it shall come to pass in that day, that every place shall be, where there were a thousand vines at a thousand silverlings, it shall even be for briers and thorns.",2 Nephi 17:23,2 Nephi,17.0,23.0,"And it shall come to pass in that day, every place shall be, where there were a thousand vines at a thousand silverlings, which shall be for briers and thorns.",shall come pass day every place shall thousand vines thousand silverlings shall even briers thorns,shall come pass day every place shall thousand vines thousand silverlings shall briers thorns,0.9660917830792959,Direct Quote,32,30,True,True,Proto,vine,vine
239,Isaiah 7:24,Isaiah,7.0,24.0,With arrows and with bows shall men come thither; because all the land shall become briers and thorns.,2 Nephi 17:24,2 Nephi,17.0,24.0,"With arrows and with bows shall men come thither, because all the land shall become briers and thorns.",arrows bows shall men come thither land shall become briers thorns,arrows bows shall men come thither land shall become briers thorns,1.0,Direct Quote,18,18,False,False,Proto,,
240,Isaiah 7:25,Isaiah,7.0,25.0,"And on all hills that shall be digged with the mattock, there shall not come thither the fear of briers and thorns: but it shall be for the sending forth of oxen, and for the treading of lesser cattle.",2 Nephi 17:25,2 Nephi,17.0,25.0,"And all hills that shall be digged with the mattock, there shall not come thither the fear of briers and thorns; but it shall be for the sending forth of oxen, and the treading of lesser cattle.",hills shall digged mattock shall come thither fear briers thorns shall sending forth oxen treading lesser cattle,hills shall digged mattock shall come thither fear briers thorns shall sending forth oxen treading lesser cattle,1.0,Direct Quote,39,37,True,True,Proto,fear,fear
241,Isaiah 8:1,Isaiah,8.0,1.0,"MOREOVER the LORD said unto me, Take thee a great roll, and write in it with a man's pen concerning Maher-shalal-hash-baz.",2 Nephi 18:1,2 Nephi,18.0,1.0,"Moreover, the word of the Lord said unto me: Take thee a great roll, and write in it with a man's pen, concerning Maher-shalal-hash-baz.",moreover lord said unto take thee great roll write mans pen concerning maher shalal hash baz,moreover word lord said unto take thee great roll write mans pen concerning maher shalal hash baz,0.9701425001453319,Direct Quote,21,24,True,True,Proto,lord,lord
242,Isaiah 8:2,Isaiah,8.0,2.0,"And I took unto me faithful witnesses to record, Uriah the priest, and Zechariah the son of Jeberechiah.",2 Nephi 18:2,2 Nephi,18.0,2.0,"And I took unto me faithful witnesses to record, Uriah the priest, and Zechariah the son of Jeberechiah.",took unto faithful witnesses record uriah priest zechariah son jeberechiah,took unto faithful witnesses record uriah priest zechariah son jeberechiah,1.0,Direct Quote,18,18,True,True,Proto,zechariah,zechariah
243,Isaiah 8:3,Isaiah,8.0,3.0,"And I went unto the prophetess; and she conceived, and bare a son. Then said the LORD to me, Call his name Maher-shalal-hash-baz.",2 Nephi 18:3,2 Nephi,18.0,3.0,"And I went unto the prophetess; and she conceived and bare a son. Then said the Lord to me: Call his name, Maher-shalal-hash-baz.",went unto prophetess conceived bare son said lord call name maher shalal hash baz,went unto prophetess conceived bare son said lord call name maher shalal hash baz,1.0,Direct Quote,23,23,True,True,Proto,lord,lord
244,Isaiah 8:4,Isaiah,8.0,4.0,"For before the child shall have knowledge to cry, My father, and my mother, the riches of Damascus and the spoil of Samaria shall be taken away before the king of Assyria.",2 Nephi 18:4,2 Nephi,18.0,4.0,"For behold, the child shall not have knowledge to cry, My father, and my mother, before the riches of Damascus and the spoil of Samaria shall be taken away before the king of Assyria.",child shall knowledge cry father mother riches damascus spoil samaria shall taken away king assyria,behold child shall knowledge cry father mother riches damascus spoil samaria shall taken away king assyria,0.9682458365518541,Direct Quote,32,34,True,True,Proto,knowledge,knowledge
245,Isaiah 8:5,Isaiah,8.0,5.0,"The LORD spake also unto me again, saying,",2 Nephi 18:5,2 Nephi,18.0,5.0,"The Lord spake also unto me again, saying:",lord spake also unto saying,lord spake also unto saying,1.0,Direct Quote,8,8,True,True,Proto,lord,lord
246,Isaiah 8:6,Isaiah,8.0,6.0,"Forasmuch as this people refuseth the waters of Shiloah that go softly, and rejoice in Rezin and Remaliah's son;",2 Nephi 18:6,2 Nephi,18.0,6.0,"Forasmuch as this people refuseth the waters of Shiloah that go softly, and rejoice in Rezin and Remaliah's son;",forasmuch people refuseth waters shiloah go softly rejoice rezin remaliahs son,forasmuch people refuseth waters shiloah go softly rejoice rezin remaliahs son,1.0,Direct Quote,19,19,True,True,Proto,rezin,rezin
247,Isaiah 8:7,Isaiah,8.0,7.0,"Now therefore, behold, the Lord bringeth up upon them the waters of the river, strong and many, even the king of Assyria, and all his glory: and he shall come up over all his channels, and go over all his banks:",2 Nephi 18:7,2 Nephi,18.0,7.0,"Now therefore, behold, the Lord bringeth up upon them the waters of the river, strong and many, even the king of Assyria and all his glory; and he shall come up over all his channels, and go over all his banks.",therefore behold lord bringeth upon waters river strong many even king assyria glory shall come channels go banks,therefore behold lord bringeth upon waters river strong many even king assyria glory shall come channels go banks,1.0,Direct Quote,41,41,True,True,Proto,lord,lord
